tournament_slug,game_id,match_id,patch,starting_time,game_number,blue_team,red_team,winner,blue_total_gold,blue_inhibitors,blue_towers,blue_barons,blue_total_kills,blue_dragons,blue_total_cs,red_total_gold,red_inhibitors,red_towers,red_barons,red_total_kills,red_dragons,red_total_cs
turkey_academy_league_2021,105562790519126694,105562790519126693,11.1,2021-01-21 18:03:40,1,AURA,GSA,AURA,23410,0,1,0,5,0,445,24104,0,1,0,7,2,449
turkey_academy_league_2021,105562790519126660,105562790519126659,11.1,2021-01-22 14:09:10,1,NSRA,BJKA,,21979,0,0,0,1,1,520,23418,0,0,0,3,1,494
turkey_academy_league_2021,105562790519126674,105562790519126673,11.1,2021-01-22 15:01:30,1,DPA,SMBA,,19553,0,1,0,2,1,366,23246,0,1,0,9,0,362
turkey_academy_league_2021,105562790519192268,105562790519192267,11.1,2021-01-22 16:02:30,1,GSA,5RA,GSA,19494,0,0,0,1,2,412,21497,0,0,0,5,0,407
turkey_academy_league_2021,105562790519192312,105562790519192311,11.1,2021-01-22 17:16:30,1,GALA,AURA,AURA,23121,0,0,0,5,0,467,25401,0,1,0,5,2,514
turkey_academy_league_2021,105562790519126628,105562790519126627,11.1,2021-01-22 18:11:20,1,IWA,FBA,,24660,0,1,0,5,2,503,22559,0,1,0,1,0,482
turkey_academy_league_2021,105562790519126672,105562790519126671,11.2,2021-01-28 14:04:00,1,DPA,NSRA,,22179,0,0,0,1,2,489,22131,0,0,0,2,0,493
turkey_academy_league_2021,105562790519192266,105562790519192265,11.2,2021-01-28 14:58:20,1,5RA,GALA,5RA,15406,0,0,0,1,1,335,14739,0,0,0,1,0,308
turkey_academy_league_2021,105562790519192284,105562790519192283,11.2,2021-01-28 16:02:10,1,BJKA,IWA,,22106,0,0,0,3,1,473,22253,0,0,0,3,1,483
turkey_academy_league_2021,105562790519126634,105562790519126633,11.2,2021-01-28 17:00:40,1,AURA,FBA,AURA,22235,0,0,0,2,0,500,24351,0,0,0,6,2,486
turkey_academy_league_2021,105562790519126692,105562790519126691,11.2,2021-01-28 17:51:50,1,SMBA,GSA,,21703,0,0,0,6,1,409,20373,0,0,0,1,1,439
turkey_academy_league_2021,105562790519126664,105562790519126663,11.2,2021-01-29 14:05:40,1,AURA,BJKA,AURA,22745,0,0,0,3,0,500,22397,0,0,0,3,2,472
turkey_academy_league_2021,105562790519192244,105562790519192243,11.2,2021-01-29 15:02:40,1,FBA,5RA,FBA,21408,0,0,0,2,1,470,24289,0,2,0,2,1,491
turkey_academy_league_2021,105562790519192296,105562790519192295,11.2,2021-01-29 15:52:50,1,IWA,DPA,,22989,0,1,0,3,1,482,20862,0,0,0,2,1,456
turkey_academy_league_2021,105562790519192304,105562790519192303,11.2,2021-01-29 16:58:10,1,GALA,GSA,GSA,23173,0,1,0,2,1,470,21840,0,0,0,2,1,489
turkey_academy_league_2021,105562790519192328,105562790519192327,11.2,2021-01-29 17:52:50,1,NSRA,SMBA,,17395,0,0,0,1,0,366,20022,0,0,0,8,1,371
turkey_academy_league_2021,105562790519126676,105562790519126675,11.2,2021-02-04 14:07:10,1,DPA,AURA,AURA,24583,0,0,0,8,1,463,20683,0,0,0,1,1,466
turkey_academy_league_2021,105562790519126696,105562790519126695,11.2,2021-02-04 15:15:40,1,NSRA,IWA,,23126,0,0,0,1,1,528,22171,0,0,0,1,1,504
turkey_academy_league_2021,105562790519192262,105562790519192261,11.2,2021-02-04 16:18:40,1,5RA,BJKA,5RA,19720,0,0,0,1,0,414,21864,0,0,0,2,1,471
turkey_academy_league_2021,105562790519192310,105562790519192309,11.2,2021-02-04 17:09:30,1,SMBA,GALA,,25568,0,1,0,6,1,447,24598,0,0,0,10,1,449
turkey_academy_league_2021,105562790519126626,105562790519126625,11.2,2021-02-04 17:58:00,1,GSA,FBA,FBA,24758,0,1,0,6,2,483,22781,0,1,0,3,0,468
turkey_academy_league_2021,105788598726345573,105788598726345572,11.6,2021-03-26 11:07:30,1,SMBA,GALA,,25427,0,2,0,7,2,449,23531,0,1,0,3,0,502
turkey_academy_league_2021,105788598726345574,105788598726345572,11.6,2021-03-26 12:00:10,2,GALA,SMBA,,26425,0,0,0,8,2,548,22534,0,0,0,2,0,506
turkey_academy_league_2021,105788598726345575,105788598726345572,11.6,2021-03-26 12:45:50,3,SMBA,GALA,,26338,0,1,0,7,2,470,23005,0,0,0,2,0,522
turkey_academy_league_2021,105788598726345567,105788598726345566,11.6,2021-03-27 11:02:00,1,AURA,GSA,AURA,21834,0,0,0,3,0,490,21718,0,0,0,2,2,500
turkey_academy_league_2021,105788598726345568,105788598726345566,11.6,2021-03-27 11:58:50,2,GSA,AURA,GSA,24334,0,0,0,7,2,474,26613,0,1,0,11,0,469
turkey_academy_league_2021,105788598726345569,105788598726345566,11.6,2021-03-27 12:48:40,3,AURA,GSA,AURA,21569,0,0,0,3,1,444,20269,0,0,0,2,1,444
turkey_academy_league_2021,105788598726345570,105788598726345566,11.6,2021-03-27 13:46:10,4,GSA,AURA,GSA,22632,0,1,0,3,2,457,25084,0,1,0,4,0,503
turkey_academy_league_2021,105788598726345571,105788598726345566,11.6,2021-03-27 14:46:00,5,AURA,GSA,AURA,21779,0,0,0,6,2,425,19932,0,0,0,1,0,442
tal_2021_summer,106342376606018108,106342376606018107,11.11,2021-06-10 14:01:50,1,IWA,FBA,,20018,0,0,0,3,0,406,18305,0,0,0,1,2,402
tal_2021_summer,106342376606083694,106342376606083693,11.11,2021-06-10 15:00:50,1,NSRA,GALA,,22609,0,0,0,4,0,470,26761,0,1,0,9,2,471
tal_2021_summer,106342376606083768,106342376606083767,11.11,2021-06-10 15:57:40,1,AURA,BJKA,BJKA,21622,0,0,0,2,0,458,23572,0,0,0,4,2,501
tal_2021_summer,106342376606083772,106342376606083771,11.11,2021-06-10 16:50:50,1,GSA,DPA,GSA,7642,0,0,0,0,0,151,7037,0,0,0,0,0,128
tal_2021_summer,106342376606018126,106342376606018125,11.11,2021-06-10 17:52:50,1,SMBA,5RA,SMBA,20433,0,0,0,5,1,432,18472,0,0,0,1,0,408
tal_2021_summer,106342376606018148,106342376606018147,11.11,2021-06-11 14:10:00,1,NSRA,DPA,,23164,0,1,0,5,1,450,22717,0,0,0,2,1,493
tal_2021_summer,106342376606083696,106342376606083695,11.11,2021-06-11 15:00:50,1,IWA,GALA,,12033,0,0,0,0,1,260,12386,0,0,0,0,0,267
tal_2021_summer,106342376606083736,106342376606083735,11.11,2021-06-11 15:59:10,1,SMBA,FBA,SMBA,24547,0,2,0,3,1,484,22721,0,0,0,5,0,449
tal_2021_summer,106342376606083754,106342376606083753,11.11,2021-06-11 17:00:00,1,AURA,5RA,AURA,22508,0,0,0,6,1,434,21020,0,0,0,2,0,464
tal_2021_summer,106342376606083760,106342376606083759,11.11,2021-06-11 17:59:10,1,GSA,BJKA,GSA,16483,0,0,0,0,0,380,18302,0,0,0,4,1,356
tal_2021_summer,106342376606018136,106342376606018135,11.12,2021-06-17 14:05:10,1,NSRA,BJKA,,24846,0,0,0,7,0,437,21401,0,0,0,4,2,431
tal_2021_summer,106342376606083738,106342376606083737,11.12,2021-06-17 15:35:20,1,AURA,FBA,FBA,19327,0,0,0,1,1,436,21639,0,1,0,2,1,429
tal_2021_summer,106342376606083746,106342376606083745,11.12,2021-06-17 16:32:20,1,GSA,5RA,GSA,18965,0,0,0,2,0,399,17720,0,0,0,2,0,338
tal_2021_summer,106342376606149342,106342376606149341,11.12,2021-06-17 17:34:20,1,SMBA,IWA,,19010,0,0,0,3,0,380,18328,0,0,0,1,1,409
tal_2021_summer,106342376606018122,106342376606018121,11.12,2021-06-18 14:23:00,1,NSRA,5RA,,22001,0,0,0,7,0,393,24266,0,1,0,8,1,408
tal_2021_summer,106342376606018150,106342376606018149,11.12,2021-06-18 15:13:50,1,IWA,DPA,,19308,0,0,0,3,1,407,22394,0,0,0,4,0,426
tal_2021_summer,106342376606018132,106342376606018131,11.12,2021-06-18 16:17:10,1,GALA,BJKA,BJKA,22887,0,1,0,0,2,518,21944,0,0,0,1,0,498
tal_2021_summer,106342376606083720,106342376606083719,11.12,2021-06-18 17:16:40,1,AURA,SMBA,SMBA,27340,0,1,0,9,0,501,22749,0,0,0,5,2,447
tal_2021_summer,106342376606018104,106342376606018103,11.12,2021-06-18 18:08:10,1,GSA,FBA,FBA,20244,0,0,0,3,0,413,19599,0,1,0,1,1,405
lla_2021_split1,105551618308297915,105551618308297914,11.2,2021-01-30 22:51:30,1,R7,AK,R7,20635,0,1,0,2,0,406,17111,0,0,0,0,1,386
lla_2021_split1,105551618308297947,105551618308297946,11.2,2021-01-30 23:58:30,1,INF,XTN,INF,23256,0,1,0,0,2,537,21481,0,0,0,0,0,505
lla_2021_split1,105551618308297925,105551618308297924,11.2,2021-01-31 00:50:30,1,EST,KLG,EST,25194,0,1,0,2,1,543,21661,0,0,0,1,1,460
lla_2021_split1,105551618308297933,105551618308297932,11.2,2021-01-31 01:52:30,1,FG,ISG,FG,24550,0,1,0,3,1,528,22716,0,0,0,2,1,518
lla_2021_split1,105551618308297913,105551618308297912,11.2,2021-01-31 22:51:20,1,AK,KLG,AK,24616,0,1,0,4,1,499,21962,0,0,0,0,1,509
lla_2021_split1,105551618308297941,105551618308297940,11.2,2021-02-01 00:01:50,1,INF,ISG,INF,18620,0,0,0,0,0,444,19919,0,0,0,2,1,435
lla_2021_split1,105551618308297929,105551618308297928,11.2,2021-02-01 01:09:10,1,EST,XTN,XTN,21751,0,0,0,0,1,493,24095,0,0,0,5,1,509
lla_2021_split1,105551618308297937,105551618308297936,11.2,2021-02-01 02:06:30,1,R7,FG,FG,21477,0,0,0,0,1,493,22708,0,0,0,5,1,446
lla_2021_split1,105551618308297923,105551618308297922,11.2,2021-02-06 22:52:30,1,ISG,EST,EST,20381,0,0,0,0,1,486,21131,0,0,0,0,0,513
lla_2021_split1,105551618308297917,105551618308297916,11.2,2021-02-06 23:59:50,1,XTN,AK,AK,19518,0,0,0,3,0,403,19685,0,0,0,2,1,418
lla_2021_split1,105551618308297955,105551618308297954,11.2,2021-02-07 00:59:50,1,KLG,R7,R7,21814,0,0,0,3,0,448,24534,0,1,0,4,1,490
lla_2021_split1,105551618308297931,105551618308297930,11.2,2021-02-07 02:09:40,1,FG,INF,INF,22500,0,0,0,1,0,493,21857,0,0,0,1,2,496
lla_2021_split1,105551618308297959,105551618308297958,11.2,2021-02-07 22:53:30,1,XTN,R7,XTN,23008,0,0,0,8,1,427,24502,0,1,0,5,1,470
lla_2021_split1,105551618308297935,105551618308297934,11.2,2021-02-07 23:56:40,1,KLG,FG,FG,22536,0,0,0,2,1,470,21767,0,0,0,1,1,493
lla_2021_split1,105551618308297921,105551618308297920,11.2,2021-02-08 00:58:10,1,EST,INF,EST,24194,0,1,0,4,1,492,21438,0,0,0,2,0,456
lla_2021_split1,105551618308297911,105551618308297910,11.2,2021-02-08 01:56:20,1,AK,ISG,AK,23228,0,0,0,3,0,509,21769,0,0,0,4,0,432
lla_2021_split1,105551618308297957,105551618308297956,11.3,2021-02-13 22:57:30,1,KLG,XTN,XTN,18385,0,0,0,2,0,359,21962,0,0,0,10,1,409
lla_2021_split1,105551618308297919,105551618308297918,11.3,2021-02-13 23:52:20,1,FG,EST,FG,23894,0,0,0,2,0,528,22358,0,0,0,1,1,512
lla_2021_split1,105551618308297951,105551618308297950,11.3,2021-02-14 00:49:20,1,R7,ISG,R7,22715,0,1,0,1,0,468,21777,0,0,0,5,1,437
lla_2021_split1,105551618308297909,105551618308297908,11.3,2021-02-14 01:49:40,1,INF,AK,INF,16898,0,0,0,1,0,366,16345,0,0,0,1,1,347
lla_2021_split1,105551618308297939,105551618308297938,11.3,2021-02-14 22:58:10,1,XTN,FG,FG,20767,0,0,0,3,2,455,19685,0,0,0,2,0,422
lla_2021_split1,105551618307118257,105551618307052720,11.3,2021-02-14 23:54:30,1,AK,EST,AK,22213,0,0,0,3,0,448,23104,0,1,0,2,2,474
lla_2021_split1,105551618308297949,105551618308297948,11.3,2021-02-15 00:58:20,1,ISG,KLG,ISG,23130,0,0,0,4,0,507,22645,0,0,0,1,2,524
lla_2021_split1,105551618308297945,105551618308297944,11.3,2021-02-15 02:04:50,1,R7,INF,INF,21744,0,0,0,5,1,433,20760,0,0,0,2,0,434
lla_2021_split1,105551618308297953,105551618308297952,11.3,2021-02-20 22:57:00,1,ISG,XTN,XTN,22548,0,0,0,2,1,484,22127,0,0,0,0,0,515
lla_2021_split1,105551618308297943,105551618308297942,11.3,2021-02-20 23:57:50,1,KLG,INF,INF,23395,0,0,0,3,1,504,23988,0,0,0,4,0,514
lla_2021_split1,105551618308297907,105551618308232370,11.3,2021-02-21 00:51:10,1,FG,AK,AK,20439,0,0,0,1,1,436,21023,0,0,0,2,1,437
lla_2021_split1,105551618308297927,105551618308297926,11.3,2021-02-21 01:40:30,1,EST,R7,R7,22010,0,1,0,0,2,460,23097,0,0,0,1,0,496
lla_2021_split1,105551618308363517,105551618308363516,11.3,2021-02-21 22:56:50,1,KLG,EST,EST,23875,0,0,0,4,1,519,25433,0,1,0,3,0,534
lla_2021_split1,105551618308363539,105551618308363538,11.3,2021-02-21 23:48:30,1,XTN,INF,INF,21719,0,0,0,3,0,448,27718,0,2,0,10,2,486
lla_2021_split1,105551618308363525,105551618308363524,11.3,2021-02-22 00:40:10,1,ISG,FG,ISG,7263,0,0,0,0,0,119,6498,0,0,0,0,0,106
lla_2021_split1,105551618308297971,105551618308297970,11.3,2021-02-22 02:01:10,1,AK,R7,AK,21953,0,0,0,0,0,469,23806,0,0,0,3,2,513
lla_2021_split1,105551618308297969,105551618308297968,11.4,2021-02-27 23:06:20,1,KLG,AK,AK,22309,0,0,0,2,1,510,22162,0,0,0,2,1,471
lla_2021_split1,105551618308363521,105551618308363520,11.4,2021-02-28 00:10:40,1,XTN,EST,EST,21768,0,0,0,3,1,442,25281,0,2,0,7,0,461
lla_2021_split1,105551618308363529,105551618308363528,11.4,2021-02-28 01:04:20,1,FG,R7,FG,23414,0,0,0,9,2,415,22197,0,0,0,4,0,456
lla_2021_split1,105551618308363533,105551618308363532,11.4,2021-02-28 01:56:10,1,ISG,INF,INF,23486,0,1,0,1,0,506,22452,0,0,0,2,2,533
lla_2021_split1,105551618308363515,105551618308363514,11.4,2021-02-28 22:57:00,1,EST,ISG,EST,22428,0,0,0,0,2,547,19749,0,0,0,0,0,451
lla_2021_split1,105551618308363547,105551618308363546,11.4,2021-02-28 23:50:40,1,R7,KLG,KLG,24095,0,1,0,3,2,465,22708,0,0,0,2,0,480
lla_2021_split1,105551618308363509,105551618308297972,11.4,2021-03-01 00:51:40,1,AK,XTN,XTN,22181,0,0,0,6,1,430,26500,0,2,0,11,0,392
lla_2021_split1,105551618308363523,105551618308363522,11.4,2021-03-01 01:48:30,1,INF,FG,FG,23544,0,1,0,3,1,444,24165,0,2,0,2,0,511
lla_2021_split1,105551618308363527,105551618308363526,11.4,2021-03-06 22:57:10,1,FG,KLG,FG,21982,0,1,0,5,1,416,21401,0,0,0,5,1,423
lla_2021_split1,105551618308363551,105551618308363550,11.4,2021-03-06 23:58:40,1,R7,XTN,R7,21579,0,0,0,2,1,488,24901,0,1,0,7,0,475
lla_2021_split1,105551618308297967,105551618308297966,11.4,2021-03-07 01:01:00,1,ISG,AK,ISG,17096,0,0,0,1,0,396,17896,0,0,0,1,0,373
lla_2021_split1,105551618308363513,105551618308363512,11.4,2021-03-07 02:00:50,1,INF,EST,EST,20223,0,0,0,4,0,402,19772,0,0,0,2,2,441
lla_2021_split1,105551618308363549,105551618308363548,11.4,2021-03-07 22:57:40,1,XTN,KLG,XTN,23535,0,0,0,6,1,493,23003,0,0,0,5,1,451
lla_2021_split1,105551618308363543,105551618308363542,11.4,2021-03-08 00:03:30,1,ISG,R7,R7,21434,0,0,0,3,1,456,25334,0,1,0,6,1,485
lla_2021_split1,105551618308297965,105551618308297964,11.4,2021-03-08 00:54:50,1,AK,INF,AK,22922,0,0,0,3,1,483,23549,0,1,0,3,0,486
lla_2021_split1,105551618308363511,105551618308363510,11.4,2021-03-08 01:48:30,1,EST,FG,FG,22795,0,0,0,3,0,501,20584,0,0,0,0,2,480
lla_2021_split1,105551618308363541,105551618308363540,11.5,2021-03-13 22:56:10,1,KLG,ISG,KLG,20663,0,0,0,3,2,454,19019,0,0,0,1,0,420
lla_2021_split1,105551618308363531,105551618308363530,11.5,2021-03-13 23:44:30,1,FG,XTN,FG,22524,0,0,0,3,1,484,20624,0,0,0,0,0,469
lla_2021_split1,105551618308363537,105551618308363536,11.5,2021-03-14 00:40:40,1,INF,R7,INF,23180,0,1,0,4,0,472,20838,0,0,0,1,1,474
lla_2021_split1,105551618308297961,105551618308297960,11.5,2021-03-14 01:48:40,1,EST,AK,EST,23153,0,0,0,5,2,488,22065,0,0,0,1,0,477
lla_2021_split1,105551618308363535,105551618308363534,11.5,2021-03-14 22:56:50,1,INF,KLG,INF,12068,0,0,0,3,0,227,10444,0,0,0,1,1,202
lla_2021_split1,105551618308363545,105551618308363544,11.5,2021-03-14 23:57:40,1,XTN,ISG,XTN,24296,0,0,0,8,1,450,23615,0,0,0,6,0,478
lla_2021_split1,105551618308363519,105551618308363518,11.5,2021-03-15 00:46:00,1,R7,EST,R7,23177,0,0,0,2,0,532,22588,0,0,0,3,2,492
lla_2021_split1,105551618308297963,105551618308297962,11.5,2021-03-15 01:45:30,1,AK,FG,FG,20385,0,1,0,2,0,406,20673,0,1,0,2,1,438
lla_2021_split1,105798595612129159,105798595612129158,11.5,2021-03-20 22:55:40,1,R7,FG,R7,22726,0,0,0,3,1,490,21716,0,0,0,1,0,500
lla_2021_split1,105798595612129161,105798595612129160,11.5,2021-03-20 23:49:20,1,INF,EST,INF,24618,0,0,0,5,1,522,24377,0,0,0,6,1,498
lla_2021_split1,105798595612129171,105798595612129170,11.5,2021-03-21 00:47:50,1,R7,AK,AK,21482,0,0,0,2,1,481,21995,0,0,0,2,1,498
lla_2021_split1,105798595612129155,105798595612129154,11.5,2021-03-21 01:56:20,1,EST,FG,FG,23580,0,1,0,2,0,494,23100,0,0,0,4,2,492
lla_2021_split1,105798595612129163,105798595612129162,11.5,2021-03-21 02:57:20,1,AK,INF,INF,24038,0,1,0,4,0,481,23015,0,0,0,4,1,488
lla_2021_split1,105798595612129169,105798595612129168,11.5,2021-03-21 22:54:30,1,EST,R7,EST,20560,0,0,0,1,0,446,20836,0,0,0,1,1,486
lla_2021_split1,105798595612129157,105798595612129156,11.5,2021-03-22 00:08:40,1,FG,AK,AK,21027,0,0,0,1,1,483,23175,0,0,0,1,1,526
lla_2021_split1,105798595612129165,105798595612129164,11.5,2021-03-22 01:01:40,1,INF,R7,R7,23187,0,0,0,4,0,498,24035,0,0,0,5,1,478
lla_2021_split1,105798595612129167,105798595612129166,11.5,2021-03-22 02:00:50,1,AK,EST,AK,23634,0,1,0,1,1,530,23933,0,1,0,5,1,510
lla_2021_split1,105798595612129153,105798595612129152,11.5,2021-03-22 02:54:20,1,FG,INF,FG,24627,0,1,0,4,0,509,22400,0,0,0,3,1,475
lla_2021_split1,105798595612129173,105798595612129172,11.6,2021-03-27 22:56:40,1,AK,R7,AK,23023,0,0,0,6,0,456,22042,0,1,0,4,1,419
lla_2021_split1,105798595612129174,105798595612129172,11.6,2021-03-27 23:58:10,2,R7,AK,AK,23456,0,0,0,3,1,488,24084,0,0,0,4,1,546
lla_2021_split1,105798595612129175,105798595612129172,11.6,2021-03-28 00:51:30,3,AK,R7,R7,22722,0,0,0,2,1,491,24916,0,0,0,5,0,510
lla_2021_split1,105798595612194712,105798595612129172,11.6,2021-03-28 01:53:30,4,R7,AK,AK,23795,0,1,0,0,0,484,21848,0,0,0,2,1,468
lla_2021_split1,105798595612194715,105798595612194714,11.6,2021-04-03 23:03:30,1,AK,INF,AK,21657,0,0,0,1,0,469,22553,0,0,0,3,1,502
lla_2021_split1,105798595612194716,105798595612194714,11.6,2021-04-04 00:10:00,2,INF,AK,INF,21472,0,0,0,1,0,492,23860,0,1,0,4,1,479
lla_2021_split1,105798595612194717,105798595612194714,11.6,2021-04-04 01:09:00,3,AK,INF,INF,23075,0,0,0,6,1,457,24736,0,0,0,8,1,479
lla_2021_split1,105798595612194718,105798595612194714,11.6,2021-04-04 02:02:50,4,INF,AK,INF,22883,0,0,0,2,1,504,23304,0,0,0,3,1,502
lla_2021_split1,105798595612194721,105798595612194720,11.6,2021-04-10 22:06:50,1,INF,FG,FG,23047,0,0,0,4,1,453,22921,0,0,0,4,0,474
lla_2021_split1,105798595612194722,105798595612194720,11.6,2021-04-10 23:08:20,2,FG,INF,FG,24234,0,0,0,4,1,532,23536,0,0,0,1,1,540
lla_2021_split1,105798595612194723,105798595612194720,11.6,2021-04-11 00:08:10,3,INF,FG,INF,22270,0,0,0,2,2,505,25069,0,0,0,6,0,529
lla_2021_split1,105798595612194724,105798595612194720,11.6,2021-04-11 01:00:00,4,FG,INF,INF,25571,0,1,0,5,1,524,21315,0,0,0,1,0,467
lla_2021_split1,105798595612194725,105798595612194720,11.6,2021-04-11 01:53:30,5,INF,FG,INF,22326,0,0,0,4,1,476,21495,0,0,0,2,0,473
lla_2021_closing,106269744789328049,106269744789328048,11.12,2021-06-19 22:00:10,1,INF,FG,INF,24351,0,1,0,3,0,513,21697,0,0,0,1,1,494
lla_2021_closing,106269744789393613,106269744789393612,11.12,2021-06-19 23:01:00,1,R7,XTN,XTN,21882,0,0,0,3,0,462,26280,0,2,0,8,1,461
lla_2021_closing,106269744789393603,106269744789393602,11.12,2021-06-19 23:58:10,1,ISG,KLG,ISG,13520,0,0,0,1,0,291,13034,0,0,0,0,1,298
lla_2021_closing,106269744789328023,106269744789328022,11.12,2021-06-20 00:57:20,1,AK,EST,AK,24365,0,1,0,1,0,503,21590,0,0,0,0,1,522
lla_2021_closing,106269744789328057,106269744789328056,11.12,2021-06-20 21:57:00,1,FG,XTN,FG,26018,0,1,0,8,0,477,22737,0,0,0,6,2,442
lla_2021_closing,106269744789328031,106269744789328030,11.12,2021-06-20 22:53:10,1,AK,KLG,KLG,23812,0,1,0,0,0,506,22655,0,0,0,3,1,484
lla_2021_closing,106269744789328045,106269744789328044,11.12,2021-06-20 23:57:30,1,R7,EST,R7,21138,0,0,0,3,1,438,20718,0,0,0,1,1,458
lla_2021_closing,106269744789328059,106269744789328058,11.12,2021-06-21 01:06:00,1,INF,ISG,INF,23310,0,1,0,2,0,481,21722,0,0,0,1,1,502
lla_2021_closing,106269744789393609,106269744789393608,11.12,2021-06-26 21:55:10,1,KLG,R7,R7,22853,0,0,0,4,0,485,23537,0,0,0,7,1,458
lla_2021_closing,106269744789328037,106269744789328036,11.12,2021-06-26 22:56:30,1,EST,FG,FG,24492,0,1,0,4,1,516,23782,0,1,0,4,1,456
lla_2021_closing,106269744789393601,106269744789393600,11.12,2021-06-26 23:55:30,1,XTN,INF,INF,21219,0,0,0,3,1,449,24173,0,0,0,7,0,475
lla_2021_closing,106269744789328029,106269744789328028,11.12,2021-06-27 00:48:30,1,ISG,AK,ISG,22412,0,1,0,5,2,394,20261,0,0,0,1,0,424
lla_2021_closing,106269744789328039,106269744789328038,11.12,2021-06-27 21:57:00,1,EST,INF,INF,15946,0,0,0,2,0,307,18343,0,0,0,6,0,324
lla_2021_closing,106269744789393607,106269744789393606,11.12,2021-06-27 22:53:50,1,XTN,ISG,ISG,22611,0,0,0,3,1,482,24840,0,1,0,4,1,518
lla_2021_closing,106269744789328033,106269744789328032,11.12,2021-06-27 23:49:10,1,R7,AK,R7,24657,0,1,0,8,2,438,24237,0,1,0,7,0,443
lla_2021_closing,106269744789328053,106269744789328052,11.12,2021-06-28 00:49:40,1,FG,KLG,FG,6423,0,0,0,1,0,95,6877,0,0,0,1,0,107
lla_2021_closing,106269744789328047,106269744789328046,11.13,2021-07-03 21:53:40,1,XTN,EST,EST,26513,0,1,0,7,0,485,25057,0,1,0,5,2,487
lla_2021_closing,106269744789328061,106269744789328060,11.13,2021-07-03 23:59:30,1,INF,KLG,,22695,0,0,0,5,0,440,20778,0,0,0,3,2,435
lla_2021_closing,106269744789328025,106269744789328024,11.13,2021-07-04 00:58:20,1,AK,FG,,20702,0,0,0,1,0,466,21679,0,0,0,2,1,485
lla_2021_closing,106269744789393605,106269744789393604,11.13,2021-07-03 22:55:10,1,ISG,R7,,24578,0,1,0,2,0,527,23443,0,1,0,1,2,525
lla_2021_closing,106269744789393611,106269744789393610,11.13,2021-07-04 23:58:00,1,KLG,XTN,,24233,0,0,0,2,1,548,22494,0,0,0,4,0,466
lla_2021_closing,106269744789328041,106269744789328040,11.13,2021-07-04 21:52:40,1,EST,ISG,ISG,22282,0,0,0,3,2,464,24859,0,1,0,6,0,481
lla_2021_closing,106269744789328027,106269744789328026,11.13,2021-07-05 00:58:20,1,INF,AK,,23150,0,1,0,1,0,478,24999,0,0,0,5,1,545
lla_2021_closing,106269744789328055,106269744789328054,11.13,2021-07-04 22:50:20,1,FG,R7,,24205,0,0,0,6,0,473,23471,0,0,0,4,2,483
lla_2021_closing,106269744789328035,106269744789328034,11.13,2021-07-10 22:51:30,1,XTN,AK,,22154,0,0,0,1,1,502,25049,0,1,0,5,1,514
